"","X","artist_name","track_name","acousticness","danceability","liveness","loudness","speechiness"
"18164",18164,"Enrique Iglesias","Be With You",0.0317,0.678,0.0665,-6.098,0.0319
"18165",18165,"Enrique Iglesias","Loco",0.406,0.756,0.112,-3.369,0.0283
"18166",18166,"Enrique Iglesias","Lloro Por Ti - Remix",0.513,0.62,0.0659,-6.458,0.0608
"18167",18167,"Enrique Iglesias","Could I Have This Kiss Forever",0.00319,0.43,0.14,-5.956,0.0934
"18168",18168,"Enrique Iglesias","No Me Digas Que No",0.205,0.735,0.0906,-2.73,0.0413
"18169",18169,"Enrique Iglesias","Mentiroso",0.829,0.598,0.16,-6.936,0.0306
"18170",18170,"Enrique Iglesias","¿Dónde Están Corazón?",0.0976,0.738,0.0871,-5.506,0.0252
"18171",18171,"Enrique Iglesias","Bailando - English Version",0.0842,0.721,0.0905,-3.529,0.0886
"18172",18172,"Enrique Iglesias","I'm A Freak",0.034,0.711,0.124,-3.348,0.0602
"18173",18173,"Enrique Iglesias","There Goes My Baby",0.094,0.787,0.0736,-3.201,0.036
"18174",18174,"Enrique Iglesias","Bailando - Spanish Version",0.0426,0.723,0.0451,-3.503,0.108
"18175",18175,"Enrique Iglesias","Beautiful",0.703,0.348,0.17,-4.946,0.0303
"18176",18176,"Enrique Iglesias","Heart Attack",0.0639,0.553,0.426,-4.039,0.0667
"18177",18177,"Enrique Iglesias","Let Me Be Your Lover",0.0222,0.722,0.0536,-3.765,0.0603
"18178",18178,"Enrique Iglesias","You And I",0.508,0.615,0.202,-4.527,0.0735
"18179",18179,"Enrique Iglesias","Still Your King",0.0126,0.688,0.356,-4.252,0.126
"18180",18180,"Enrique Iglesias","Only A Woman",0.46,0.636,0.111,-5.973,0.027
"18181",18181,"Enrique Iglesias","Physical",0.00799,0.693,0.249,-4.611,0.0425
"18182",18182,"Enrique Iglesias","Turn The Night Up",0.00601,0.778,0.105,-5.328,0.0404
"18183",18183,"Enrique Iglesias","Loco",0.669,0.61,0.111,-3.732,0.0277
"18184",18184,"Enrique Iglesias","Noche Y De Dia",0.00308,0.762,0.186,-3.347,0.0413
"18185",18185,"Enrique Iglesias","Finally Found You",0.0107,0.622,0.354,-4.828,0.0883
"18186",18186,"Enrique Iglesias","I Like How It Feels",0.00863,0.59,0.196,-3.832,0.103
"18187",18187,"Enrique Iglesias","El Perdedor",0.704,0.487,0.121,-5.91,0.0536
"18188",18188,"Enrique Iglesias","Me Cuesta Tanto Olvidarte",0.544,0.522,0.0942,-6.019,0.0327
"18189",18189,"Enrique Iglesias","I'm A Freak",0.034,0.711,0.124,-3.348,0.0602
"18190",18190,"Enrique Iglesias","There Goes My Baby",0.094,0.787,0.0736,-3.201,0.036
"18191",18191,"Enrique Iglesias","Bailando - Spanish Version",0.0426,0.723,0.0451,-3.503,0.108
"18192",18192,"Enrique Iglesias","El Perdedor",0.704,0.487,0.121,-5.91,0.0536
"18193",18193,"Enrique Iglesias","Loco",0.404,0.756,0.112,-3.39,0.028
"18194",18194,"Enrique Iglesias","Let Me Be Your Lover",0.0222,0.722,0.0536,-3.765,0.0603
"18195",18195,"Enrique Iglesias","You And I",0.508,0.615,0.202,-4.527,0.0735
"18196",18196,"Enrique Iglesias","Heart Attack",0.0639,0.553,0.426,-4.039,0.0667
"18197",18197,"Enrique Iglesias","Me Cuesta Tanto Olvidarte",0.544,0.522,0.0942,-6.019,0.0327
"18198",18198,"Enrique Iglesias","Noche Y De Dia",0.00308,0.762,0.186,-3.347,0.0413
"18199",18199,"Enrique Iglesias","Loco",0.669,0.61,0.111,-3.732,0.0277
"18200",18200,"Enrique Iglesias","I Like How It Feels",0.00863,0.59,0.196,-3.832,0.103
"18201",18201,"Enrique Iglesias","Turn The Night Up",0.00601,0.778,0.105,-5.328,0.0404
"18202",18202,"Enrique Iglesias","Beautiful",0.703,0.348,0.17,-4.946,0.0303
"18203",18203,"Enrique Iglesias","Only A Woman",0.46,0.636,0.111,-5.973,0.027
"18204",18204,"Enrique Iglesias","El Perdedor (Bachata)",0.488,0.768,0.0899,-3.939,0.0349
"18205",18205,"Enrique Iglesias","Bailando - The Infantry Remix",0.0122,0.65,0.443,-4.915,0.0796
"18206",18206,"Enrique Iglesias","Physical",0.00799,0.693,0.249,-4.611,0.0425
"18207",18207,"Enrique Iglesias","3 Letters",0.0167,0.626,0.0936,-4.272,0.0853
"18208",18208,"Enrique Iglesias","Loco",0.64,0.646,0.115,-4.766,0.0301
"18209",18209,"Enrique Iglesias","Me Cuesta Tanto Olvidarte - Remix",0.0552,0.526,0.0989,-4.552,0.0534
"18210",18210,"Enrique Iglesias","I'm A Freak",0.034,0.711,0.124,-3.348,0.0602
"18211",18211,"Enrique Iglesias","There Goes My Baby",0.094,0.787,0.0736,-3.201,0.036
"18212",18212,"Enrique Iglesias","Bailando - Spanish Version",0.0426,0.723,0.0451,-3.503,0.108
"18213",18213,"Enrique Iglesias","Beautiful",0.703,0.348,0.17,-4.946,0.0303
"18214",18214,"Enrique Iglesias","Heart Attack",0.0639,0.553,0.426,-4.039,0.0667
"18215",18215,"Enrique Iglesias","Let Me Be Your Lover",0.0222,0.722,0.0536,-3.765,0.0603
"18216",18216,"Enrique Iglesias","You And I",0.508,0.615,0.202,-4.527,0.0735
"18217",18217,"Enrique Iglesias","Still Your King",0.0126,0.688,0.356,-4.252,0.126
"18218",18218,"Enrique Iglesias","Only A Woman",0.46,0.636,0.111,-5.973,0.027
"18219",18219,"Enrique Iglesias","Physical",0.00799,0.693,0.249,-4.611,0.0425
"18220",18220,"Enrique Iglesias","Turn The Night Up",0.00601,0.778,0.105,-5.328,0.0404
"18221",18221,"Enrique Iglesias","Loco",0.669,0.61,0.111,-3.732,0.0277
"18222",18222,"Enrique Iglesias","Noche Y De Dia",0.00308,0.762,0.186,-3.347,0.0413
"18223",18223,"Enrique Iglesias","I'm A Freak",0.034,0.711,0.124,-3.348,0.0602
"18224",18224,"Enrique Iglesias","There Goes My Baby",0.094,0.787,0.0736,-3.201,0.036
"18225",18225,"Enrique Iglesias","Bailando - Spanish Version",0.0426,0.723,0.0451,-3.503,0.108
"18226",18226,"Enrique Iglesias","El Perdedor",0.704,0.487,0.121,-5.91,0.0536
"18227",18227,"Enrique Iglesias","Loco",0.404,0.756,0.112,-3.39,0.028
"18228",18228,"Enrique Iglesias","Let Me Be Your Lover",0.0222,0.722,0.0536,-3.765,0.0603
"18229",18229,"Enrique Iglesias","You And I",0.508,0.615,0.202,-4.527,0.0735
"18230",18230,"Enrique Iglesias","Heart Attack",0.0639,0.553,0.426,-4.039,0.0667
"18231",18231,"Enrique Iglesias","Me Cuesta Tanto Olvidarte",0.544,0.522,0.0942,-6.019,0.0327
"18232",18232,"Enrique Iglesias","Noche Y De Dia",0.00308,0.762,0.186,-3.347,0.0413
"18233",18233,"Enrique Iglesias","Loco",0.669,0.61,0.111,-3.732,0.0277
"18234",18234,"Enrique Iglesias","I Like How It Feels",0.00863,0.59,0.196,-3.832,0.103
"18235",18235,"Enrique Iglesias","I'm A Freak",0.0401,0.707,0.13,-3.322,0.0586
"18236",18236,"Enrique Iglesias","There Goes My Baby",0.0948,0.786,0.123,-3.253,0.0366
"18237",18237,"Enrique Iglesias","Bailando - English Version",0.0837,0.723,0.119,-3.514,0.0848
"18238",18238,"Enrique Iglesias","El Perdedor",0.716,0.491,0.116,-5.866,0.0503
"18239",18239,"Enrique Iglesias","Loco",0.359,0.754,0.11,-3.344,0.0279
"18240",18240,"Enrique Iglesias","Let Me Be Your Lover",0.0266,0.725,0.0538,-3.773,0.062
"18241",18241,"Enrique Iglesias","You And I",0.493,0.589,0.209,-4.584,0.118
"18242",18242,"Enrique Iglesias","Heart Attack",0.0623,0.552,0.412,-4.049,0.0666
"18243",18243,"Enrique Iglesias","Me Cuesta Tanto Olvidarte",0.595,0.519,0.0946,-6.025,0.0328
"18244",18244,"Enrique Iglesias","Noche Y De Dia",0.00328,0.769,0.202,-3.298,0.0407
"18245",18245,"Enrique Iglesias","Loco",0.655,0.607,0.118,-3.662,0.0272
"18246",18246,"Enrique Iglesias","I'm A Freak",0.034,0.711,0.124,-3.348,0.0602
"18247",18247,"Enrique Iglesias","There Goes My Baby",0.0957,0.789,0.0883,-3.212,0.0357
"18248",18248,"Enrique Iglesias","Bailando - English Version",0.0791,0.717,0.0652,-3.507,0.0957
"18249",18249,"Enrique Iglesias","Beautiful",0.695,0.321,0.171,-4.936,0.0307
"18250",18250,"Enrique Iglesias","Heart Attack",0.0617,0.542,0.415,-4.077,0.0784
"18251",18251,"Enrique Iglesias","Let Me Be Your Lover",0.0268,0.718,0.0572,-3.772,0.0664
"18252",18252,"Enrique Iglesias","You And I",0.511,0.569,0.172,-4.573,0.103
"18253",18253,"Enrique Iglesias","Still Your King",0.0133,0.685,0.333,-4.256,0.124
"18254",18254,"Enrique Iglesias","Only A Woman",0.449,0.647,0.112,-5.979,0.0271
"18255",18255,"Enrique Iglesias","Physical",0.00784,0.69,0.252,-4.635,0.0406
"18256",18256,"Enrique Iglesias","Turn The Night Up",0.00555,0.775,0.103,-5.337,0.0425
"18257",18257,"Enrique Iglesias","Bailando - Spanish Version",0.0467,0.718,0.0399,-3.519,0.105
"18258",18258,"Enrique Iglesias","I'm A Freak",0.034,0.711,0.124,-3.348,0.0602
"18259",18259,"Enrique Iglesias","There Goes My Baby",0.094,0.787,0.0723,-3.201,0.036
"18260",18260,"Enrique Iglesias","Bailando - English Version",0.0793,0.719,0.0551,-3.529,0.103
"18261",18261,"Enrique Iglesias","El Perdedor",0.706,0.49,0.112,-5.787,0.049
"18262",18262,"Enrique Iglesias","Loco",0.37,0.755,0.118,-3.381,0.0278
"18263",18263,"Enrique Iglesias","Let Me Be Your Lover",0.0119,0.723,0.049,-4.137,0.142
"18264",18264,"Enrique Iglesias","You And I",0.524,0.587,0.196,-4.56,0.111
"18265",18265,"Enrique Iglesias","Heart Attack",0.0717,0.427,0.409,-4.059,0.109
"18266",18266,"Enrique Iglesias","Me Cuesta Tanto Olvidarte",0.595,0.51,0.0921,-5.964,0.032
"18267",18267,"Enrique Iglesias","Noche Y De Dia",0.00318,0.769,0.201,-3.296,0.0398
"18268",18268,"Enrique Iglesias","Loco",0.649,0.619,0.116,-3.729,0.0277
"18269",18269,"Enrique Iglesias","Bailando - Spanish Version",0.0474,0.726,0.0337,-3.521,0.1
"18270",18270,"Enrique Iglesias","I'm A Freak",0.034,0.711,0.124,-3.348,0.0602
"18271",18271,"Enrique Iglesias","There Goes My Baby",0.0957,0.789,0.0883,-3.212,0.0357
"18272",18272,"Enrique Iglesias","Bailando - Portuguese Version",0.0563,0.71,0.0406,-3.905,0.0875
"18273",18273,"Enrique Iglesias","Beautiful",0.695,0.321,0.171,-4.936,0.0307
"18274",18274,"Enrique Iglesias","Heart Attack",0.0617,0.542,0.415,-4.077,0.0784
"18275",18275,"Enrique Iglesias","Let Me Be Your Lover",0.0268,0.718,0.0572,-3.772,0.0664
"18276",18276,"Enrique Iglesias","You And I",0.511,0.569,0.172,-4.573,0.103
"18277",18277,"Enrique Iglesias","Still Your King",0.0133,0.685,0.333,-4.256,0.124
"18278",18278,"Enrique Iglesias","Only A Woman",0.449,0.647,0.112,-5.979,0.0271
"18279",18279,"Enrique Iglesias","Physical",0.00784,0.69,0.252,-4.635,0.0406
"18280",18280,"Enrique Iglesias","Turn The Night Up",0.00555,0.775,0.103,-5.337,0.0425
"18281",18281,"Enrique Iglesias","Bailando - English Version",0.0791,0.717,0.0652,-3.507,0.0957
"18282",18282,"Enrique Iglesias","Loco",0.652,0.618,0.116,-3.825,0.0271
"18283",18283,"Enrique Iglesias","Finally Found You",0.00919,0.621,0.36,-4.877,0.0946
"18284",18284,"Enrique Iglesias","I Like How It Feels",0.00912,0.591,0.171,-3.86,0.0981
"18285",18285,"Enrique Iglesias","El Perdedor",0.722,0.642,0.116,-5.899,0.0431
"18286",18286,"Enrique Iglesias","Bailando - Spanish Version",0.0467,0.718,0.0399,-3.519,0.105
"18287",18287,"Enrique Iglesias","I'm A Freak",0.0421,0.707,0.114,-3.312,0.0565
"18288",18288,"Enrique Iglesias","There Goes My Baby",0.0925,0.787,0.0698,-3.212,0.036
"18289",18289,"Enrique Iglesias","Beautiful",0.697,0.353,0.264,-4.931,0.0306
"18290",18290,"Enrique Iglesias","Heart Attack",0.0679,0.551,0.412,-4.047,0.085
"18291",18291,"Enrique Iglesias","Let Me Be Your Lover",0.0132,0.726,0.0577,-4.112,0.134
"18292",18292,"Enrique Iglesias","You And I",0.518,0.613,0.19,-4.551,0.0823
"18293",18293,"Enrique Iglesias","Still Your King",0.0133,0.683,0.318,-4.264,0.13
"18294",18294,"Enrique Iglesias","Only A Woman",0.473,0.636,0.114,-5.963,0.0279
"18295",18295,"Enrique Iglesias","Physical",0.00675,0.69,0.256,-4.633,0.0412
"18296",18296,"Enrique Iglesias","Turn The Night Up",0.00567,0.779,0.0996,-5.332,0.0405
"18297",18297,"Enrique Iglesias","Finally Found You",0.00956,0.624,0.339,-4.815,0.0888
"18298",18298,"Enrique Iglesias","I Like How It Feels",0.00949,0.588,0.167,-3.839,0.0912
"18299",18299,"Enrique Iglesias","3 Letters",0.0153,0.627,0.0842,-4.27,0.0875
"18300",18300,"Enrique Iglesias","I'm A Freak",0.034,0.711,0.124,-3.348,0.0602
"18301",18301,"Enrique Iglesias","There Goes My Baby",0.094,0.787,0.0736,-3.201,0.036
"18302",18302,"Enrique Iglesias","Bailando - English Version",0.0791,0.717,0.0652,-3.507,0.0957
"18303",18303,"Enrique Iglesias","Beautiful",0.715,0.18,0.176,-5.027,0.0342
"18304",18304,"Enrique Iglesias","Heart Attack",0.0639,0.553,0.426,-4.039,0.0667
"18305",18305,"Enrique Iglesias","Let Me Be Your Lover",0.0113,0.69,0.409,-3.511,0.0604
"18306",18306,"Enrique Iglesias","You And I",0.497,0.622,0.195,-4.576,0.0793
"18307",18307,"Enrique Iglesias","Still Your King",0.0126,0.688,0.356,-4.252,0.126
"18308",18308,"Enrique Iglesias","Only A Woman",0.433,0.638,0.103,-5.959,0.0278
"18309",18309,"Enrique Iglesias","Physical",0.00776,0.684,0.244,-4.629,0.0402
"18310",18310,"Enrique Iglesias","Turn The Night Up",0.00476,0.778,0.0978,-5.319,0.0402
"18311",18311,"Enrique Iglesias","Bailando - Spanish Version",0.0426,0.723,0.0451,-3.503,0.108
"18312",18312,"Enrique Iglesias","Let Me Be Your Lover",0.0268,0.718,0.0572,-3.772,0.0664
"18313",18313,"Enrique Iglesias","I'm A Freak",0.0386,0.707,0.107,-3.326,0.0599
"18314",18314,"Enrique Iglesias","There Goes My Baby",0.097,0.788,0.105,-3.22,0.0359
"18315",18315,"Enrique Iglesias","Bailando - Spanish Version",0.0501,0.699,0.0309,-3.51,0.115
"18316",18316,"Enrique Iglesias","Beautiful",0.722,0.176,0.169,-4.953,0.0355
"18317",18317,"Enrique Iglesias","Heart Attack",0.0631,0.507,0.392,-4.03,0.107
"18318",18318,"Enrique Iglesias","Let Me Be Your Lover",0.015,0.718,0.0618,-4.122,0.141
"18319",18319,"Enrique Iglesias","You And I",0.494,0.618,0.208,-4.584,0.08
"18320",18320,"Enrique Iglesias","Still Your King",0.0137,0.688,0.346,-4.237,0.133
"18321",18321,"Enrique Iglesias","Only A Woman",0.44,0.63,0.112,-5.953,0.0283
"18322",18322,"Enrique Iglesias","Physical",0.0083,0.694,0.317,-4.601,0.0395
"18323",18323,"Enrique Iglesias","Turn The Night Up",0.00583,0.776,0.11,-5.326,0.0408
"18324",18324,"Enrique Iglesias","I'm A Freak",0.034,0.711,0.124,-3.348,0.0602
"18325",18325,"Enrique Iglesias","There Goes My Baby",0.094,0.787,0.0736,-3.201,0.036
"18326",18326,"Enrique Iglesias","Bailando - Spanish Version",0.0426,0.723,0.0451,-3.503,0.108
"18327",18327,"Enrique Iglesias","El Perdedor",0.704,0.487,0.121,-5.91,0.0536
"18328",18328,"Enrique Iglesias","Loco",0.404,0.756,0.112,-3.39,0.028
"18329",18329,"Enrique Iglesias","Let Me Be Your Lover",0.0134,0.724,0.0616,-4.108,0.134
"18330",18330,"Enrique Iglesias","You And I",0.508,0.615,0.202,-4.527,0.0735
"18331",18331,"Enrique Iglesias","Heart Attack",0.0639,0.553,0.426,-4.039,0.0667
"18332",18332,"Enrique Iglesias","Me Cuesta Tanto Olvidarte",0.544,0.522,0.0942,-6.019,0.0327
"18333",18333,"Enrique Iglesias","Noche Y De Dia",0.00308,0.762,0.186,-3.347,0.0413
"18334",18334,"Enrique Iglesias","Loco",0.669,0.61,0.111,-3.732,0.0277
"18335",18335,"Enrique Iglesias","I'm A Freak",0.0386,0.707,0.107,-3.326,0.0599
"18336",18336,"Enrique Iglesias","There Goes My Baby",0.097,0.788,0.105,-3.22,0.0359
"18337",18337,"Enrique Iglesias","Bailando - Spanish Version",0.0501,0.699,0.0309,-3.51,0.115
"18338",18338,"Enrique Iglesias","Beautiful",0.722,0.176,0.169,-4.953,0.0355
"18339",18339,"Enrique Iglesias","Heart Attack",0.0631,0.507,0.392,-4.03,0.107
"18340",18340,"Enrique Iglesias","Let Me Be Your Lover",0.0222,0.722,0.0536,-3.765,0.0603
"18341",18341,"Enrique Iglesias","You And I",0.494,0.618,0.208,-4.584,0.08
"18342",18342,"Enrique Iglesias","Still Your King",0.0137,0.688,0.346,-4.237,0.133
"18343",18343,"Enrique Iglesias","Only A Woman",0.44,0.63,0.112,-5.953,0.0283
"18344",18344,"Enrique Iglesias","Physical",0.0083,0.694,0.317,-4.601,0.0395
"18345",18345,"Enrique Iglesias","Turn The Night Up",0.00583,0.776,0.11,-5.326,0.0408
"18346",18346,"Enrique Iglesias","I'm A Freak",0.0349,0.713,0.13,-3.283,0.0625
"18347",18347,"Enrique Iglesias","There Goes My Baby",0.094,0.787,0.0736,-3.201,0.036
"18348",18348,"Enrique Iglesias","Bailando - English Version",0.0793,0.719,0.0551,-3.529,0.103
"18349",18349,"Enrique Iglesias","Beautiful",0.715,0.18,0.176,-5.027,0.0342
"18350",18350,"Enrique Iglesias","Heart Attack",0.0639,0.553,0.426,-4.039,0.0667
"18351",18351,"Enrique Iglesias","Let Me Be Your Lover",0.0222,0.722,0.0536,-3.765,0.0603
"18352",18352,"Enrique Iglesias","You And I",0.497,0.622,0.195,-4.576,0.0793
"18353",18353,"Enrique Iglesias","Still Your King",0.0126,0.688,0.356,-4.252,0.126
"18354",18354,"Enrique Iglesias","Only A Woman",0.433,0.638,0.103,-5.959,0.0278
"18355",18355,"Enrique Iglesias","Physical",0.00776,0.684,0.244,-4.629,0.0402
"18356",18356,"Enrique Iglesias","Turn The Night Up",0.00476,0.778,0.0978,-5.319,0.0402
"18357",18357,"Enrique Iglesias","Bailando - Spanish Version",0.0426,0.723,0.0451,-3.503,0.108
"18358",18358,"Enrique Iglesias","Loco",0.404,0.756,0.112,-3.39,0.028
"18359",18359,"Enrique Iglesias","Finally Found You",0.0101,0.622,0.363,-4.825,0.0907
"18360",18360,"Enrique Iglesias","I Like How It Feels",0.00948,0.59,0.173,-3.835,0.11
"18361",18361,"Enrique Iglesias","El Perdedor",0.709,0.647,0.124,-5.89,0.0403
"18362",18362,"Enrique Iglesias","I'm A Freak",0.0324,0.713,0.118,-3.275,0.0609
"18363",18363,"Enrique Iglesias","There Goes My Baby",0.0957,0.789,0.0883,-3.212,0.0357
"18364",18364,"Enrique Iglesias","Bailando - English Version",0.0791,0.717,0.0652,-3.507,0.0957
"18365",18365,"Enrique Iglesias","Beautiful",0.695,0.321,0.171,-4.936,0.0307
"18366",18366,"Enrique Iglesias","Heart Attack",0.0617,0.542,0.415,-4.077,0.0784
"18367",18367,"Enrique Iglesias","Let Me Be Your Lover - French Remix",0.0113,0.69,0.409,-3.511,0.0604
"18368",18368,"Enrique Iglesias","You And I",0.511,0.569,0.172,-4.573,0.103
"18369",18369,"Enrique Iglesias","Still Your King",0.0133,0.685,0.333,-4.256,0.124
"18370",18370,"Enrique Iglesias","Only A Woman",0.449,0.647,0.112,-5.979,0.0271
"18371",18371,"Enrique Iglesias","Physical",0.00784,0.69,0.252,-4.635,0.0406
"18372",18372,"Enrique Iglesias","Turn The Night Up",0.00555,0.775,0.103,-5.337,0.0425
"18373",18373,"Enrique Iglesias","Bailando - Spanish Version",0.0467,0.718,0.0399,-3.519,0.105
"18374",18374,"Enrique Iglesias","Let Me Be Your Lover",0.0268,0.718,0.0572,-3.772,0.0664
"18375",18375,"Enrique Iglesias","I'm A Freak",0.0349,0.713,0.13,-3.283,0.0625
"18376",18376,"Enrique Iglesias","There Goes My Baby",0.094,0.787,0.0736,-3.201,0.036
"18377",18377,"Enrique Iglesias","Bailando - English Version",0.0793,0.719,0.0551,-3.529,0.103
"18378",18378,"Enrique Iglesias","Beautiful",0.715,0.18,0.176,-5.027,0.0342
"18379",18379,"Enrique Iglesias","Heart Attack",0.0639,0.553,0.426,-4.039,0.0667
"18380",18380,"Enrique Iglesias","Let Me Be Your Lover",0.0222,0.722,0.0536,-3.765,0.0603
"18381",18381,"Enrique Iglesias","You And I",0.497,0.622,0.195,-4.576,0.0793
"18382",18382,"Enrique Iglesias","Still Your King",0.0126,0.688,0.356,-4.252,0.126
"18383",18383,"Enrique Iglesias","Only A Woman",0.433,0.638,0.103,-5.959,0.0278
"18384",18384,"Enrique Iglesias","Physical",0.00776,0.684,0.244,-4.629,0.0402
"18385",18385,"Enrique Iglesias","Turn The Night Up",0.00476,0.778,0.0978,-5.319,0.0402
"18386",18386,"Enrique Iglesias","Bailando - Spanish Version",0.0426,0.723,0.0451,-3.503,0.108
"18387",18387,"Enrique Iglesias","I Like It",0.0202,0.647,0.0607,-2.866,0.0849
"18388",18388,"Enrique Iglesias","One Day At A Time",0.0179,0.655,0.103,-4.48,0.0367
"18389",18389,"Enrique Iglesias","Heartbeat",0.0275,0.568,0.305,-3.16,0.0985
"18390",18390,"Enrique Iglesias","Why Not Me?",0.452,0.712,0.115,-6.528,0.0362
"18391",18391,"Enrique Iglesias","Dirty Dancer",0.00559,0.648,0.126,-3.602,0.0735
"18392",18392,"Enrique Iglesias","Heartbreaker",0.135,0.645,0.0715,-4.579,0.0641
"18393",18393,"Enrique Iglesias","Everything's Gonna Be Alright",0.00912,0.618,0.221,-2.684,0.0472
"18394",18394,"Enrique Iglesias","Coming Home",0.419,0.537,0.113,-5.525,0.0243
"18395",18395,"Enrique Iglesias","Cuando Me Enamoro",0.00996,0.822,0.107,-3.647,0.0273
"18396",18396,"Enrique Iglesias","No Me Digas Que No",0.2,0.739,0.0895,-2.739,0.04
"18397",18397,"Enrique Iglesias","I Like It",0.0198,0.641,0.0719,-2.914,0.0777
"18398",18398,"Enrique Iglesias","Tonight (I'm Fuckin' You)",0.0294,0.648,0.116,-3.982,0.0523
"18399",18399,"Enrique Iglesias","I Like It",0.021,0.648,0.0594,-2.881,0.0878
"18400",18400,"Enrique Iglesias","One Day At A Time",0.0188,0.655,0.091,-4.506,0.0363
"18401",18401,"Enrique Iglesias","Heartbeat",0.0228,0.567,0.279,-3.201,0.0993
"18402",18402,"Enrique Iglesias","Dirty Dancer",0.00604,0.651,0.139,-3.606,0.0774
"18403",18403,"Enrique Iglesias","Why Not Me?",0.496,0.715,0.117,-6.534,0.0414
"18404",18404,"Enrique Iglesias","No Me Digas Que No",0.195,0.734,0.0861,-2.725,0.0415
"18405",18405,"Enrique Iglesias","Ayer",0.0616,0.598,0.141,-4.5,0.0441
"18406",18406,"Enrique Iglesias","Cuando Me Enamoro",0.0106,0.82,0.0893,-3.646,0.0268
"18407",18407,"Enrique Iglesias","Dile Que",0.47,0.565,0.0796,-4.585,0.0247
"18408",18408,"Enrique Iglesias","Tu Y Yo",0.000137,0.74,0.18,-4.569,0.0249
"18409",18409,"Enrique Iglesias","Heartbreaker",0.139,0.644,0.063,-4.559,0.0571
